"6";"45";"2015-12-18 18:11:00.582"
"5";"32";"2015-12-18 18:11:00.625"
"6";"47";"2015-12-18 18:11:00.629"
"5";"8";"2015-12-18 18:11:00.63"
"6";"9";"2015-12-18 18:11:00.632"
"6";"49";"2015-12-18 18:11:00.633"
"6";"6";"2015-12-18 18:11:00.633"
"5";"6";"2015-12-18 18:11:00.634"
"5";"41";"2015-12-18 18:11:00.635"
"6";"20";"2015-12-18 18:11:00.635"
"6";"36";"2015-12-18 18:11:00.635"
"5";"3";"2015-12-18 18:11:00.665"
"6";"26";"2015-12-18 18:11:02.085"
"6";"41";"2015-12-18 18:11:02.086"
"6";"46";"2015-12-18 18:11:02.662"
"5";"49";"2015-12-18 18:11:02.669"
"5";"3";"2015-12-18 18:11:02.759"
"5";"40";"2015-12-18 18:11:02.76"
"6";"42";"2015-12-18 18:11:02.76"
"6";"23";"2015-12-18 18:11:02.768"
"5";"30";"2015-12-18 18:11:02.769"
"6";"12";"2015-12-18 18:11:02.77"
"5";"16";"2015-12-18 18:11:02.771"
"5";"8";"2015-12-18 18:11:02.772"
"5";"21";"2015-12-18 18:11:02.796"
"6";"18";"2015-12-18 18:11:02.806"
"5";"32";"2015-12-18 18:11:02.808"
"6";"4";"2015-12-18 18:11:02.81"
"5";"5";"2015-12-18 18:11:02.81"
"5";"14";"2015-12-18 18:11:02.812"
"5";"4";"2015-12-18 18:11:02.815"
"5";"0";"2015-12-18 18:11:02.816"
"5";"47";"2015-12-18 18:11:02.817"
"6";"39";"2015-12-18 18:11:02.824"
"6";"42";"2015-12-18 18:11:02.826"
"5";"30";"2015-12-18 18:11:02.828"
"6";"25";"2015-12-18 18:11:02.828"
"5";"26";"2015-12-18 18:11:02.84"
"6";"40";"2015-12-18 18:11:02.847"
"6";"26";"2015-12-18 18:11:02.938"
"5";"17";"2015-12-18 18:11:02.954"
"6";"48";"2015-12-18 18:11:02.974"
"6";"21";"2015-12-18 18:11:03.057"
"5";"12";"2015-12-18 18:11:03.082"
"6";"45";"2015-12-18 18:11:03.09"
"5";"17";"2015-12-18 18:11:03.46"
"6";"3";"2015-12-18 18:11:03.462"
"5";"35";"2015-12-18 18:11:53.457"
"6";"8";"2015-12-18 18:11:53.457"
"6";"8";"2015-12-18 18:11:53.466"
"5";"35";"2015-12-18 18:11:53.466"
"6";"22";"2015-12-18 18:11:54.566"
"6";"22";"2015-12-18 18:11:54.567"
"6";"40";"2015-12-18 18:11:55.674"
"6";"40";"2015-12-18 18:11:55.677"
"5";"38";"2015-12-18 18:11:56.385"
"5";"38";"2015-12-18 18:11:56.386"
"5";"37";"2015-12-18 18:11:56.807"
"5";"37";"2015-12-18 18:11:56.808"
"5";"34";"2015-12-18 18:11:56.816"
"6";"12";"2015-12-18 18:11:56.818"
"5";"34";"2015-12-18 18:11:56.818"
"6";"12";"2015-12-18 18:11:56.821"
"5";"36";"2015-12-18 18:11:56.873"
"5";"36";"2015-12-18 18:11:56.879"
"6";"13";"2015-12-18 18:11:56.88"
"6";"13";"2015-12-18 18:11:56.881"
"6";"11";"2015-12-18 18:11:56.883"
"6";"14";"2015-12-18 18:11:56.884"
"5";"39";"2015-12-18 18:11:56.881"
"6";"11";"2015-12-18 18:11:56.886"
"5";"39";"2015-12-18 18:11:56.887"
"6";"14";"2015-12-18 18:11:56.887"
"5";"38";"2015-12-18 18:11:56.902"
"5";"38";"2015-12-18 18:11:56.937"
"6";"16";"2015-12-18 18:11:57.057"
"6";"16";"2015-12-18 18:11:57.058"
"6";"6";"2015-12-18 18:11:57.442"
"6";"6";"2015-12-18 18:11:57.444"
"6";"7";"2015-12-18 18:11:57.453"
"6";"7";"2015-12-18 18:11:57.457"
"5";"31";"2015-12-18 18:11:57.462"
"6";"15";"2015-12-18 18:11:57.466"
"5";"31";"2015-12-18 18:11:57.467"
"6";"15";"2015-12-18 18:11:57.47"
"5";"5";"2015-12-18 18:11:57.472"
"5";"30";"2015-12-18 18:11:57.472"
"5";"32";"2015-12-18 18:11:57.473"
"5";"28";"2015-12-18 18:11:57.473"
"5";"32";"2015-12-18 18:11:57.475"
"6";"26";"2015-12-18 18:11:57.487"
"5";"28";"2015-12-18 18:11:57.491"
"6";"4";"2015-12-18 18:11:57.503"
"5";"5";"2015-12-18 18:11:57.507"
"5";"41";"2015-12-18 18:11:57.524"
"5";"30";"2015-12-18 18:11:57.533"
"6";"5";"2015-12-18 18:11:57.553"
"6";"26";"2015-12-18 18:11:57.558"
"5";"25";"2015-12-18 18:11:57.56"
"6";"3";"2015-12-18 18:11:57.569"
"6";"4";"2015-12-18 18:11:57.564"
"6";"0";"2015-12-18 18:11:57.572"
"6";"2";"2015-12-18 18:11:57.583"
"6";"29";"2015-12-18 18:11:57.597"
"6";"28";"2015-12-18 18:11:57.636"
"6";"5";"2015-12-18 18:11:57.658"
"5";"41";"2015-12-18 18:11:57.66"
"5";"49";"2015-12-18 18:11:57.692"
"6";"24";"2015-12-18 18:11:57.719"
"5";"47";"2015-12-18 18:11:57.724"
"6";"3";"2015-12-18 18:11:57.754"
"6";"19";"2015-12-18 18:11:57.757"
"6";"0";"2015-12-18 18:11:57.77"
"5";"25";"2015-12-18 18:11:57.78"
"6";"2";"2015-12-18 18:11:57.786"
"6";"21";"2015-12-18 18:11:57.788"
"6";"29";"2015-12-18 18:11:57.804"
"5";"0";"2015-12-18 18:11:57.807"
"6";"28";"2015-12-18 18:11:57.826"
"5";"49";"2015-12-18 18:11:57.843"
"6";"24";"2015-12-18 18:11:57.868"
"5";"10";"2015-12-18 18:11:57.909"
"6";"25";"2015-12-18 18:11:57.95"
"5";"47";"2015-12-18 18:11:57.957"
"6";"19";"2015-12-18 18:11:57.97"
"6";"21";"2015-12-18 18:11:58.001"
"5";"0";"2015-12-18 18:11:58.036"
"6";"26";"2015-12-18 18:11:58.106"
"6";"26";"2015-12-18 18:11:58.107"
"5";"46";"2015-12-18 18:11:58.125"
"5";"46";"2015-12-18 18:11:58.146"
"6";"25";"2015-12-18 18:11:58.151"
"5";"10";"2015-12-18 18:11:58.281"
"5";"18";"2015-12-18 18:11:58.629"
"5";"18";"2015-12-18 18:11:58.633"
"6";"6";"2015-12-18 18:11:58.732"
"6";"49";"2015-12-18 18:11:58.745"
"6";"6";"2015-12-18 18:11:58.762"
"5";"22";"2015-12-18 18:11:58.769"
"6";"49";"2015-12-18 18:11:58.795"
"5";"39";"2015-12-18 18:11:58.807"
"5";"22";"2015-12-18 18:11:58.868"
"5";"14";"2015-12-18 18:11:58.913"
"6";"4";"2015-12-18 18:11:58.915"
"5";"39";"2015-12-18 18:11:58.951"
"5";"14";"2015-12-18 18:11:58.959"
"6";"4";"2015-12-18 18:11:58.967"
"5";"23";"2015-12-18 18:11:58.973"
"6";"14";"2015-12-18 18:11:58.977"
"5";"10";"2015-12-18 18:11:58.991"
"5";"44";"2015-12-18 18:11:59.15"
"6";"30";"2015-12-18 18:11:59.254"
"6";"41";"2015-12-18 18:11:59.289"
"6";"16";"2015-12-18 18:11:59.328"
"6";"12";"2015-12-18 18:11:59.329"
"5";"47";"2015-12-18 18:11:59.339"
"5";"48";"2015-12-18 18:11:59.341"
"5";"6";"2015-12-18 18:11:59.457"
"5";"45";"2015-12-18 18:11:59.46"
"6";"1";"2015-12-18 18:11:59.461"
"5";"24";"2015-12-18 18:11:59.463"
"5";"44";"2015-12-18 18:11:59.465"
"5";"19";"2015-12-18 18:11:59.466"
"6";"34";"2015-12-18 18:11:59.469"
"6";"17";"2015-12-18 18:11:59.47"
"5";"8";"2015-12-18 18:11:59.478"
"6";"33";"2015-12-18 18:11:59.48"
"5";"9";"2015-12-18 18:11:59.494"
"6";"46";"2015-12-18 18:11:59.505"
"6";"32";"2015-12-18 18:11:59.52"
"5";"27";"2015-12-18 18:11:59.55"
"6";"47";"2015-12-18 18:11:59.567"
"5";"42";"2015-12-18 18:11:59.59"
"6";"36";"2015-12-18 18:11:59.615"
"5";"2";"2015-12-18 18:11:59.617"
"6";"2";"2015-12-18 18:11:59.676"
"6";"38";"2015-12-18 18:11:59.698"
"5";"26";"2015-12-18 18:11:59.698"
"6";"19";"2015-12-18 18:11:59.704"
"6";"36";"2015-12-18 18:11:59.714"
"5";"40";"2015-12-18 18:11:59.716"
"6";"40";"2015-12-18 18:11:59.718"
"5";"18";"2015-12-18 18:11:59.721"
"6";"11";"2015-12-18 18:11:59.723"
"5";"15";"2015-12-18 18:11:59.769"
"5";"14";"2015-12-18 18:11:59.781"
"5";"10";"2015-12-18 18:11:59.874"
"5";"16";"2015-12-18 18:11:59.901"
"5";"37";"2015-12-18 18:11:59.901"
"6";"9";"2015-12-18 18:11:59.904"
"5";"22";"2015-12-18 18:11:59.906"
"6";"22";"2015-12-18 18:11:59.944"
"5";"3";"2015-12-18 18:11:59.95"
"5";"29";"2015-12-18 18:11:59.967"
"5";"2";"2015-12-18 18:11:59.968"
"5";"26";"2015-12-18 18:11:59.97"
"5";"27";"2015-12-18 18:11:59.973"
"6";"30";"2015-12-18 18:11:59.973"
"6";"1";"2015-12-18 18:11:59.965"
"6";"45";"2015-12-18 18:11:59.978"
"5";"39";"2015-12-18 18:11:59.985"
"5";"4";"2015-12-18 18:11:59.987"
"5";"44";"2015-12-18 18:11:59.988"
"5";"42";"2015-12-18 18:11:59.991"
"6";"0";"2015-12-18 18:12:00.009"
"5";"20";"2015-12-18 18:12:00.012"
"5";"48";"2015-12-18 18:12:00.007"
"6";"48";"2015-12-18 18:12:00.038"
"6";"19";"2015-12-18 18:12:00.04"
"5";"7";"2015-12-18 18:12:00.042"
"6";"21";"2015-12-18 18:12:00.055"
"5";"46";"2015-12-18 18:12:00.057"
"6";"44";"2015-12-18 18:12:00.058"
"6";"40";"2015-12-18 18:12:00.06"
"6";"18";"2015-12-18 18:12:00.063"
"5";"15";"2015-12-18 18:12:00.065"
"6";"3";"2015-12-18 18:12:00.066"
"6";"18";"2015-12-18 18:12:00.069"
"5";"43";"2015-12-18 18:12:00.07"
"6";"38";"2015-12-18 18:12:00.071"
"5";"33";"2015-12-18 18:12:00.073"
"5";"39";"2015-12-18 18:12:00.068"
"5";"24";"2015-12-18 18:12:00.099"
"5";"35";"2015-12-18 18:12:00.122"
"6";"34";"2015-12-18 18:12:00.145"
"6";"17";"2015-12-18 18:12:00.15"
"5";"15";"2015-12-18 18:12:00.153"
"5";"41";"2015-12-18 18:12:00.154"
"6";"35";"2015-12-18 18:12:00.156"
"5";"38";"2015-12-18 18:12:00.151"
"6";"41";"2015-12-18 18:12:00.228"
"6";"15";"2015-12-18 18:12:00.232"
"5";"17";"2015-12-18 18:12:00.27"
"5";"28";"2015-12-18 18:12:00.316"
"6";"13";"2015-12-18 18:12:00.337"
"6";"10";"2015-12-18 18:12:00.367"
"5";"6";"2015-12-18 18:12:00.399"
"5";"11";"2015-12-18 18:12:00.419"
"5";"38";"2015-12-18 18:12:00.463"
"6";"39";"2015-12-18 18:12:00.482"
"5";"13";"2015-12-18 18:12:00.501"
"5";"30";"2015-12-18 18:12:00.515"
"6";"7";"2015-12-18 18:12:00.541"
"6";"37";"2015-12-18 18:12:00.554"
"5";"21";"2015-12-18 18:12:00.575"
"5";"11";"2015-12-18 18:12:00.643"
"6";"30";"2015-12-18 18:12:00.659"
"6";"17";"2015-12-18 18:12:00.685"
"6";"35";"2015-12-18 18:12:00.705"
"5";"25";"2015-12-18 18:12:00.733"
"5";"35";"2015-12-18 18:12:00.828"
"6";"40";"2015-12-18 18:12:00.859"
"6";"27";"2015-12-18 18:12:00.86"
"5";"47";"2015-12-18 18:12:00.864"
"6";"20";"2015-12-18 18:12:00.866"
"6";"12";"2015-12-18 18:12:00.897"
"6";"38";"2015-12-18 18:12:00.907"
"5";"29";"2015-12-18 18:12:00.946"
"5";"19";"2015-12-18 18:12:00.966"
"5";"20";"2015-12-18 18:12:01.092"
"6";"39";"2015-12-18 18:12:02.072"
"6";"16";"2015-12-18 18:12:02.073"
"5";"49";"2015-12-18 18:12:02.073"
"5";"45";"2015-12-18 18:12:02.228"
"6";"43";"2015-12-18 18:12:02.238"
"6";"40";"2015-12-18 18:12:02.255"
"5";"6";"2015-12-18 18:12:02.263"
"5";"14";"2015-12-18 18:12:02.267"
"6";"47";"2015-12-18 18:12:02.289"
"5";"6";"2015-12-18 18:12:02.29"
"5";"27";"2015-12-18 18:12:02.292"
"5";"3";"2015-12-18 18:12:02.309"
"6";"18";"2015-12-18 18:12:02.313"
"6";"26";"2015-12-18 18:12:02.315"
"6";"13";"2015-12-18 18:12:02.317"
"6";"48";"2015-12-18 18:12:02.319"
"5";"5";"2015-12-18 18:12:02.319"
"6";"7";"2015-12-18 18:12:02.32"
"5";"6";"2015-12-18 18:12:02.322"
"6";"20";"2015-12-18 18:12:02.323"
"5";"12";"2015-12-18 18:12:02.324"
"5";"1";"2015-12-18 18:12:02.325"
"5";"48";"2015-12-18 18:12:02.326"
"6";"4";"2015-12-18 18:12:02.33"
"6";"41";"2015-12-18 18:12:02.343"
"5";"31";"2015-12-18 18:12:02.359"
"5";"28";"2015-12-18 18:12:02.367"
"6";"16";"2015-12-18 18:12:02.389"
"6";"43";"2015-12-18 18:12:02.401"
"6";"39";"2015-12-18 18:12:02.406"
"5";"32";"2015-12-18 18:12:02.413"
"5";"30";"2015-12-18 18:12:02.418"
"6";"37";"2015-12-18 18:12:02.445"
"5";"6";"2015-12-18 18:12:02.453"
"6";"0";"2015-12-18 18:12:02.458"
"6";"42";"2015-12-18 18:12:02.517"
"6";"18";"2015-12-18 18:12:02.518"
"6";"44";"2015-12-18 18:12:02.58"
"5";"11";"2015-12-18 18:12:02.616"
"5";"7";"2015-12-18 18:12:02.619"
"5";"9";"2015-12-18 18:12:02.697"
"6";"39";"2015-12-18 18:12:02.719"
"6";"6";"2015-12-18 18:12:02.733"
"5";"7";"2015-12-18 18:12:02.742"
"6";"44";"2015-12-18 18:12:02.761"
"5";"3";"2015-12-18 18:12:02.789"
"5";"25";"2015-12-18 18:12:02.81"
"5";"38";"2015-12-18 18:12:02.835"
"5";"22";"2015-12-18 18:12:02.934"
"5";"36";"2015-12-18 18:12:02.949"
"6";"48";"2015-12-18 18:12:03.012"
"5";"26";"2015-12-18 18:12:03.444"
"6";"45";"2015-12-18 18:12:03.452"
"5";"44";"2015-12-18 18:12:03.515"
"6";"26";"2015-12-18 18:12:03.52"
"6";"25";"2015-12-18 18:12:03.524"
"5";"42";"2015-12-18 18:12:03.525"
"6";"32";"2015-12-18 18:12:03.612"
"6";"44";"2015-12-18 18:12:03.649"
"5";"3";"2015-12-18 18:12:03.651"
"6";"47";"2015-12-18 18:12:03.653"
"6";"2";"2015-12-18 18:12:03.66"
"5";"8";"2015-12-18 18:12:03.891"
"6";"30";"2015-12-18 18:12:03.674"
"6";"11";"2015-12-18 18:12:03.675"
"6";"35";"2015-12-18 18:12:03.677"
"6";"36";"2015-12-18 18:12:03.678"
"5";"19";"2015-12-18 18:12:03.679"
"6";"33";"2015-12-18 18:12:03.68"
"5";"39";"2015-12-18 18:12:03.681"
"6";"7";"2015-12-18 18:12:03.682"
"5";"34";"2015-12-18 18:12:03.691"
"5";"48";"2015-12-18 18:12:03.702"
"5";"34";"2015-12-18 18:12:03.73"
"5";"42";"2015-12-18 18:12:03.824"
"5";"33";"2015-12-18 18:12:03.828"
"6";"1";"2015-12-18 18:12:03.829"
"5";"17";"2015-12-18 18:12:03.83"
"6";"40";"2015-12-18 18:12:03.83"
"5";"17";"2015-12-18 18:12:03.831"
"5";"14";"2015-12-18 18:12:03.895"
"6";"8";"2015-12-18 18:12:03.896"
"6";"4";"2015-12-18 18:12:03.847"
"6";"10";"2015-12-18 18:12:03.848"
"5";"7";"2015-12-18 18:12:03.854"
"5";"9";"2015-12-18 18:12:03.96"
"5";"32";"2015-12-18 18:12:03.959"
"6";"1";"2015-12-18 18:12:04.034"
"5";"37";"2015-12-18 18:12:03.971"
"5";"10";"2015-12-18 18:12:03.971"
"6";"8";"2015-12-18 18:12:04.278"
"6";"6";"2015-12-18 18:12:04.298"
"6";"2";"2015-12-18 18:12:04.304"
"6";"46";"2015-12-18 18:12:04.324"
"6";"5";"2015-12-18 18:12:04.334"
"5";"35";"2015-12-18 18:12:04.339"
"5";"43";"2015-12-18 18:12:04.38"
"6";"38";"2015-12-18 18:12:04.385"
"5";"8";"2015-12-18 18:12:04.387"
"6";"0";"2015-12-18 18:12:04.39"
"5";"36";"2015-12-18 18:12:04.397"
"5";"16";"2015-12-18 18:12:04.401"
"6";"31";"2015-12-18 18:12:04.453"
"6";"47";"2015-12-18 18:12:04.454"
"6";"10";"2015-12-18 18:12:04.457"
"5";"31";"2015-12-18 18:12:04.473"
"6";"15";"2015-12-18 18:12:04.605"
"5";"39";"2015-12-18 18:12:04.711"
"6";"34";"2015-12-18 18:12:04.739"
"5";"44";"2015-12-18 18:12:05.466"
"6";"5";"2015-12-18 18:12:05.604"
"5";"20";"2015-12-18 18:12:05.603"
"5";"29";"2015-12-18 18:12:05.602"
"6";"12";"2015-12-18 18:12:05.601"
"6";"15";"2015-12-18 18:12:05.6"
"5";"21";"2015-12-18 18:12:05.596"
"5";"31";"2015-12-18 18:12:05.596"
"5";"33";"2015-12-18 18:12:05.596"
"6";"13";"2015-12-18 18:12:05.594"
"5";"32";"2015-12-18 18:12:05.592"
"6";"8";"2015-12-18 18:12:05.589"
"6";"45";"2015-12-18 18:12:05.579"
"5";"18";"2015-12-18 18:12:05.578"
"5";"26";"2015-12-18 18:12:05.577"
"6";"49";"2015-12-18 18:12:05.551"
"5";"35";"2015-12-18 18:12:05.744"
"5";"15";"2015-12-18 18:12:05.753"
"5";"24";"2015-12-18 18:12:05.769"
"6";"15";"2015-12-18 18:12:05.779"
"5";"26";"2015-12-18 18:12:05.795"
"5";"11";"2015-12-18 18:12:05.814"
"6";"12";"2015-12-18 18:12:05.875"
"6";"3";"2015-12-18 18:12:06.01"
"5";"18";"2015-12-18 18:12:06.011"
"6";"43";"2015-12-18 18:12:06.013"
"5";"10";"2015-12-18 18:12:06.014"
"5";"6";"2015-12-18 18:12:06.015"
"5";"38";"2015-12-18 18:12:06.017"
"5";"41";"2015-12-18 18:12:06.018"
"6";"11";"2015-12-18 18:12:06.07"
"6";"33";"2015-12-18 18:12:06.112"
"5";"44";"2015-12-18 18:12:06.776"
"5";"6";"2015-12-18 18:12:06.779"
"5";"16";"2015-12-18 18:12:06.78"
"6";"30";"2015-12-18 18:12:06.781"
"6";"11";"2015-12-18 18:12:06.782"
"6";"38";"2015-12-18 18:12:06.783"
"6";"48";"2015-12-18 18:12:06.783"
"5";"21";"2015-12-18 18:12:06.89"
"5";"34";"2015-12-18 18:12:06.891"
"6";"24";"2015-12-18 18:12:06.893"
"6";"21";"2015-12-18 18:12:06.894"
"6";"30";"2015-12-18 18:12:06.895"
"6";"32";"2015-12-18 18:12:06.895"
"5";"8";"2015-12-18 18:12:06.895"
"5";"1";"2015-12-18 18:12:06.892"
"5";"38";"2015-12-18 18:12:06.899"
"5";"40";"2015-12-18 18:12:06.899"
"6";"17";"2015-12-18 18:12:06.906"
"5";"43";"2015-12-18 18:12:07.136"
"5";"42";"2015-12-18 18:12:07.151"
"5";"37";"2015-12-18 18:12:07.153"
"5";"6";"2015-12-18 18:12:07.157"
"5";"5";"2015-12-18 18:12:07.258"
"5";"17";"2015-12-18 18:12:07.259"
"5";"28";"2015-12-18 18:12:07.26"
"6";"17";"2015-12-18 18:12:07.269"
"6";"28";"2015-12-18 18:12:07.155"
"6";"34";"2015-12-18 18:12:07.257"
"6";"30";"2015-12-18 18:12:07.513"
"5";"47";"2015-12-18 18:12:07.526"
"6";"16";"2015-12-18 18:12:07.529"
"6";"25";"2015-12-18 18:12:07.531"
"5";"34";"2015-12-18 18:12:07.533"
"5";"13";"2015-12-18 18:12:07.539"
"5";"9";"2015-12-18 18:12:07.58"
"6";"24";"2015-12-18 18:12:07.582"
"6";"20";"2015-12-18 18:12:07.584"
"6";"12";"2015-12-18 18:12:07.585"
"5";"43";"2015-12-18 18:12:07.586"
"6";"34";"2015-12-18 18:12:07.601"
"6";"46";"2015-12-18 18:12:07.775"
"5";"49";"2015-12-18 18:12:09.457"
"5";"12";"2015-12-18 18:12:09.458"
"6";"37";"2015-12-18 18:12:09.459"
"5";"5";"2015-12-18 18:12:09.459"
"5";"34";"2015-12-18 18:12:09.462"
"6";"8";"2015-12-18 18:12:09.462"
"5";"25";"2015-12-18 18:12:09.462"
"6";"22";"2015-12-18 18:12:09.469"
"5";"26";"2015-12-18 18:12:09.47"
"5";"11";"2015-12-18 18:12:09.471"
"6";"24";"2015-12-18 18:12:09.472"
"5";"20";"2015-12-18 18:12:09.473"
"5";"10";"2015-12-18 18:12:09.473"
"6";"42";"2015-12-18 18:12:09.474"
"6";"28";"2015-12-18 18:12:09.475"
"5";"46";"2015-12-18 18:12:09.471"
"6";"5";"2015-12-18 18:12:09.476"
"6";"29";"2015-12-18 18:12:09.471"
"6";"3";"2015-12-18 18:12:09.477"
"5";"30";"2015-12-18 18:12:09.478"
"6";"1";"2015-12-18 18:12:09.479"
"6";"7";"2015-12-18 18:12:09.481"
"5";"29";"2015-12-18 18:12:09.482"
"5";"27";"2015-12-18 18:12:09.482"
"5";"21";"2015-12-18 18:12:09.482"
"6";"37";"2015-12-18 18:12:09.482"
"6";"30";"2015-12-18 18:12:09.483"
"5";"28";"2015-12-18 18:12:09.484"
"6";"2";"2015-12-18 18:12:09.488"
"5";"21";"2015-12-18 18:12:09.495"
"6";"6";"2015-12-18 18:12:09.506"
"6";"27";"2015-12-18 18:12:09.51"
"6";"0";"2015-12-18 18:12:09.512"
"5";"20";"2015-12-18 18:12:09.512"
"6";"8";"2015-12-18 18:12:09.512"
"6";"29";"2015-12-18 18:12:09.512"
"5";"23";"2015-12-18 18:12:09.519"
"5";"41";"2015-12-18 18:12:10.014"
"5";"43";"2015-12-18 18:12:10.015"
"6";"23";"2015-12-18 18:12:10.017"
"5";"44";"2015-12-18 18:12:10.029"
"6";"19";"2015-12-18 18:12:10.872"
"5";"47";"2015-12-18 18:12:10.88"
"5";"16";"2015-12-18 18:12:10.889"
"6";"43";"2015-12-18 18:12:10.892"
"5";"17";"2015-12-18 18:12:10.893"
"5";"21";"2015-12-18 18:12:10.895"
"5";"22";"2015-12-18 18:12:10.896"
"6";"42";"2015-12-18 18:12:10.897"
"6";"49";"2015-12-18 18:12:10.898"
"5";"44";"2015-12-18 18:12:10.899"
"6";"44";"2015-12-18 18:12:10.914"
"6";"44";"2015-12-18 18:12:10.921"
"5";"22";"2015-12-18 18:12:12.099"
"5";"30";"2015-12-18 18:12:12.1"
"5";"40";"2015-12-18 18:12:12.109"
"5";"3";"2015-12-18 18:12:12.439"
"6";"18";"2015-12-18 18:12:12.441"
"5";"0";"2015-12-18 18:12:12.442"
"5";"0";"2015-12-18 18:12:12.443"
"6";"2";"2015-12-18 18:12:12.457"
"5";"4";"2015-12-18 18:12:12.458"
"6";"49";"2015-12-18 18:12:12.465"
"5";"2";"2015-12-18 18:12:12.466"
"6";"22";"2015-12-18 18:12:14.344"
"6";"20";"2015-12-18 18:12:14.345"
"5";"4";"2015-12-18 18:12:14.349"
"6";"9";"2015-12-18 18:12:14.35"
"6";"6";"2015-12-18 18:12:14.351"
"5";"45";"2015-12-18 18:12:14.351"
"6";"17";"2015-12-18 18:12:14.352"
"5";"22";"2015-12-18 18:12:14.353"
"5";"12";"2015-12-18 18:12:14.353"
"5";"2";"2015-12-18 18:12:14.354"
"5";"28";"2015-12-18 18:12:14.355"
"6";"38";"2015-12-18 18:12:14.356"
"6";"15";"2015-12-18 18:12:14.356"
"5";"14";"2015-12-18 18:12:14.357"
"6";"49";"2015-12-18 18:12:14.357"
"5";"42";"2015-12-18 18:12:14.358"
"5";"20";"2015-12-18 18:12:14.359"
"6";"21";"2015-12-18 18:12:14.36"
"6";"44";"2015-12-18 18:12:14.361"
"6";"46";"2015-12-18 18:12:14.361"
"6";"45";"2015-12-18 18:12:14.362"
"5";"40";"2015-12-18 18:12:14.363"
"6";"18";"2015-12-18 18:12:14.36"
"6";"47";"2015-12-18 18:12:17.781"
"6";"6";"2015-12-18 18:12:18.301"
"6";"32";"2015-12-18 18:12:18.348"
"5";"23";"2015-12-18 18:12:18.355"
"5";"8";"2015-12-18 18:12:18.367"
"6";"25";"2015-12-18 18:12:18.368"
"5";"47";"2015-12-18 18:12:18.431"
"6";"24";"2015-12-18 18:12:18.432"
"5";"48";"2015-12-18 18:12:18.433"
"5";"10";"2015-12-18 18:12:18.444"
"6";"34";"2015-12-18 18:12:18.445"
"6";"14";"2015-12-18 18:12:18.906"
"6";"21";"2015-12-18 18:12:18.909"
"6";"31";"2015-12-18 18:12:18.91"
"6";"25";"2015-12-18 18:12:18.911"
"5";"13";"2015-12-18 18:12:18.912"
"5";"21";"2015-12-18 18:12:18.912"
"6";"15";"2015-12-18 18:12:18.913"
"5";"0";"2015-12-18 18:12:18.914"
"5";"26";"2015-12-18 18:12:18.915"
"5";"33";"2015-12-18 18:12:18.942"
"5";"41";"2015-12-18 18:12:18.943"
"6";"27";"2015-12-18 18:12:18.952"
"6";"29";"2015-12-18 18:12:18.97"
"5";"1";"2015-12-18 18:12:18.99"
"5";"49";"2015-12-18 18:12:19.005"
"6";"23";"2015-12-18 18:12:19.006"
"5";"16";"2015-12-18 18:12:19.021"
"6";"3";"2015-12-18 18:12:19.033"
"5";"13";"2015-12-18 18:12:19.05"
"6";"28";"2015-12-18 18:12:19.065"
"6";"35";"2015-12-18 18:12:19.105"
"6";"16";"2015-12-18 18:12:19.12"
"5";"17";"2015-12-18 18:12:19.121"
"5";"24";"2015-12-18 18:12:19.157"
"6";"33";"2015-12-18 18:12:19.174"
"6";"41";"2015-12-18 18:12:19.197"
"6";"27";"2015-12-18 18:12:19.209"
"5";"30";"2015-12-18 18:12:19.997"
"5";"21";"2015-12-18 18:12:19.997"
"6";"29";"2015-12-18 18:12:20.377"
"6";"22";"2015-12-18 18:12:20.378"
"6";"39";"2015-12-18 18:12:20.38"
"5";"17";"2015-12-18 18:12:20.389"
"6";"34";"2015-12-18 18:12:20.405"
"6";"38";"2015-12-18 18:12:20.405"
"6";"47";"2015-12-18 18:12:20.409"
"6";"38";"2015-12-18 18:12:20.411"
"6";"20";"2015-12-18 18:12:20.414"
"5";"25";"2015-12-18 18:12:20.415"
"6";"3";"2015-12-18 18:12:20.415"
"6";"14";"2015-12-18 18:12:20.416"
"6";"16";"2015-12-18 18:12:20.417"
"5";"47";"2015-12-18 18:12:20.418"
"6";"17";"2015-12-18 18:12:20.419"
"6";"10";"2015-12-18 18:12:20.421"
"6";"25";"2015-12-18 18:12:20.422"
"6";"37";"2015-12-18 18:12:20.422"
"6";"43";"2015-12-18 18:12:20.423"
"5";"20";"2015-12-18 18:12:20.424"
"5";"7";"2015-12-18 18:12:20.425"
"6";"44";"2015-12-18 18:12:20.426"
"5";"32";"2015-12-18 18:12:20.427"
"6";"26";"2015-12-18 18:12:20.428"
"6";"7";"2015-12-18 18:12:20.435"
"6";"11";"2015-12-18 18:12:20.44"
"6";"15";"2015-12-18 18:12:20.447"
"6";"36";"2015-12-18 18:12:20.448"
"5";"2";"2015-12-18 18:12:22.208"
"6";"10";"2015-12-18 18:12:22.212"
"6";"29";"2015-12-18 18:12:22.212"
"5";"20";"2015-12-18 18:12:22.212"
"6";"32";"2015-12-18 18:12:22.212"
"5";"33";"2015-12-18 18:12:22.213"
"5";"31";"2015-12-18 18:12:22.214"
"6";"16";"2015-12-18 18:12:22.216"
"6";"1";"2015-12-18 18:12:22.217"
"5";"27";"2015-12-18 18:12:22.217"
"5";"49";"2015-12-18 18:12:22.218"
